validity_metric,nlp_metric,r,p,model
htc,min_focal,0.24416069978965738,0.009476842825585278,bow_lsa
htc,min_focal_rank,0.037970854764981556,0.6910127432514246,bow_lsa
htc,max_focal,0.2175810833265676,0.02119394887535014,bow_lsa
htc,max_focal_rank,-0.1577183544119823,0.09674939519317018,bow_lsa
htc,median_focal,0.2922816970901698,0.001765398689138093,bow_lsa
htc,median_focal_rank,-0.06398664516087371,0.5026910847241532,bow_lsa
htc,htd,0.21448536269836577,0.023151083856589132,bow_lsa
htd,mean_focal,0.3157380869830394,0.0006959951378134305,bow_lsa
htd,mean_focal_rank,0.16739488587762383,0.07770889941022774,bow_lsa
htd,min_focal,0.23968723395302902,0.010916123468724429,bow_lsa
htd,min_focal_rank,0.12095387925652895,0.2039546382465932,bow_lsa
htd,max_focal,0.2730712196673228,0.003578923572619907,bow_lsa
htd,max_focal_rank,-0.0398512641656385,0.6765463173123766,bow_lsa
htd,median_focal,0.32435555420668843,0.0004848838827447022,bow_lsa
htd,median_focal_rank,0.1970112381174135,0.03733950676297979,bow_lsa
htd,htd,0.3714989078344243,5.5121527113734805e-05,bow_lsa
alpha,mean_focal,0.1289920938102355,0.17526478454545472,llm_gemini
alpha,mean_focal_rank,-0.20783281294017622,0.027885735992057126,llm_gemini
alpha,min_focal,0.13372487195596755,0.15982617507813468,llm_gemini
alpha,min_focal_rank,0.013715728003316548,0.8858700684609707,llm_gemini
alpha,max_focal,-0.05095823004117107,0.5936265595380539,llm_gemini
alpha,max_focal_rank,-0.26793963617294647,0.004287250304689621,llm_gemini
alpha,median_focal,0.14041647719027975,0.13976036934249533,llm_gemini
alpha,median_focal_rank,-0.2724312630870699,0.0036611172407325773,llm_gemini
alpha,htd,0.15393146945077876,0.1051344517183382,llm_gemini
psa,mean_focal,0.26694715182841133,0.004437895405736553,llm_gemini
psa,mean_focal_rank,-0.025417555820790763,0.7902242605053877,llm_gemini
psa,min_focal,0.26513405826827496,0.0047253575227293836,llm_gemini
psa,min_focal_rank,0.2816818420639169,0.0026230812259346327,llm_gemini
psa,max_focal,0.1453959579328041,0.12611466245158923,llm_gemini
psa,max_focal_rank,-0.15259934970181727,0.10821574350273745,llm_gemini
psa,median_focal,0.22159765222983963,0.018867803065080922,llm_gemini
psa,median_focal_rank,-0.0937369291071253,0.3255798543168597,llm_gemini
psa,htd,0.44189204506804536,1.0739864289997844e-06,llm_gemini
csv,mean_focal,0.2706738430296005,0.003895610618154858,llm_gemini
csv,mean_focal_rank,-0.02917724383991635,0.7600737909086279,llm_gemini
csv,min_focal,0.26767453271988795,0.004327034946943763,llm_gemini
csv,min_focal_rank,0.2779820955859575,0.00300129773068087,llm_gemini
csv,max_focal,0.14929374004482743,0.11616640406970867,llm_gemini
csv,max_focal_rank,-0.15394063574253042,0.10511348988019878,llm_gemini
csv,median_focal,0.22494141297351875,0.01710264152786595,llm_gemini
csv,median_focal_rank,-0.09775608732450694,0.3051718976201746,llm_gemini
csv,htd,0.4474056189924671,7.58660475945927e-07,llm_gemini
htc,mean_focal,0.2787690311516465,0.0029169715781905297,llm_gemini
htc,mean_focal_rank,0.13580247817118812,0.15337869501923715,llm_gemini
htc,min_focal,0.31088310981453293,0.000849201031009887,llm_gemini
htc,min_focal_rank,0.3542118167720887,0.00012732853744976236,llm_gemini
htc,max_focal,0.19310600142303336,0.04135447988449136,llm_gemini
htc,max_focal_rank,-0.05230420920743992,0.583897205151776,llm_gemini
htc,median_focal,0.21860219431911165,0.0205803765455904,llm_gemini
htc,median_focal_rank,0.07465885528670842,0.43401248863922987,llm_gemini
htc,htd,0.16037306041387916,0.09119252688116819,llm_gemini
htd,mean_focal,0.2414256520859866,0.010335509037420624,llm_gemini
htd,mean_focal_rank,-0.08893897145418424,0.35106164021607694,llm_gemini
htd,min_focal,0.19353169211323612,0.04090001656576207,llm_gemini
htd,min_focal_rank,0.1918009614195611,0.04277409160803216,llm_gemini
htd,max_focal,0.15161933182529586,0.11052726485311967,llm_gemini
htd,max_focal_rank,-0.18848100588186312,0.046569610071764175,llm_gemini
htd,median_focal,0.21740569709501784,0.021300902374431267,llm_gemini
htd,median_focal_rank,-0.1330223809379057,0.1620513352448299,llm_gemini
htd,htd,0.5867444247009694,1.0583290368509e-11,llm_gemini
alpha,mean_focal,-0.06533597492806359,0.49370634404341557,llm_mistral
alpha,mean_focal_rank,-0.09183509647911295,0.3355349129792413,llm_mistral
alpha,min_focal,-0.10362062880488632,0.2769284936861113,llm_mistral
alpha,min_focal_rank,-0.1503738820861575,0.11352013243113535,llm_mistral
alpha,max_focal,,,llm_mistral
alpha,max_focal_rank,-0.037383187261009955,0.695557027637013,llm_mistral
alpha,median_focal,-0.01889359855167204,0.843259795893807,llm_mistral
alpha,median_focal_rank,-0.1465478048832521,0.1231090102514267,llm_mistral
alpha,htd,-0.16380793337431726,0.0843816088387443,llm_mistral
psa,mean_focal,-0.09879669514207431,0.30002753802840937,llm_mistral
psa,mean_focal_rank,9.099914776571072e-05,0.9992402221206975,llm_mistral
psa,min_focal,-0.11684747230667406,0.21984795664639295,llm_mistral
psa,min_focal_rank,0.07042656471402373,0.460587238827708,llm_mistral
psa,max_focal,,,llm_mistral
psa,max_focal_rank,0.030130860824562747,0.7524812009533925,llm_mistral
psa,median_focal,-0.013769168948287322,0.8854284023434416,llm_mistral
psa,median_focal_rank,-0.0747621748035898,0.4333748648845631,llm_mistral
psa,htd,-0.05228552345936117,0.5840317716205636,llm_mistral
csv,mean_focal,-0.09796371306050469,0.3041408951277388,llm_mistral
csv,mean_focal_rank,-0.00196795019534389,0.9835701645578446,llm_mistral
csv,min_focal,-0.1165650623432664,0.22097233119852616,llm_mistral
csv,min_focal_rank,0.07286203920315577,0.44518650979873275,llm_mistral
csv,max_focal,,,llm_mistral
csv,max_focal_rank,0.027154433201438552,0.7762540386801543,llm_mistral
csv,median_focal,-0.013394108681231101,0.8885288457996462,llm_mistral
csv,median_focal_rank,-0.07685798774095326,0.42055664464434495,llm_mistral
csv,htd,-0.05195840984403894,0.586389801958394,llm_mistral
htc,mean_focal,0.10013339480132304,0.29350357470163607,llm_mistral
htc,mean_focal_rank,-0.04683579065680694,0.6238706219126847,llm_mistral
htc,min_focal,0.17404135136880636,0.06646859697236691,llm_mistral
htc,min_focal_rank,0.01703952992194914,0.8584721793664537,llm_mistral
htc,max_focal,,,llm_mistral
htc,max_focal_rank,-0.09199269455015294,0.3347027026216241,llm_mistral
htc,median_focal,0.08267234297343813,0.3861659787847394,llm_mistral
htc,median_focal_rank,-0.061985014499230454,0.5161746584417796,llm_mistral
htc,htd,-0.04926603388425961,0.6059612678655362,llm_mistral
htd,mean_focal,-0.058894924995998375,0.5373476670269233,llm_mistral
htd,mean_focal_rank,0.11031880944304315,0.24688638794417472,llm_mistral
htd,min_focal,-0.03655049518888199,0.7020145006866298,llm_mistral
htd,min_focal_rank,0.08950910760473518,0.3479700507446187,llm_mistral
htd,max_focal,,,llm_mistral
htd,max_focal_rank,0.10574061566549017,0.26716559037076815,llm_mistral
htd,median_focal,-0.03384640431342426,0.7231292019887903,llm_mistral
htd,median_focal_rank,0.03606437000597632,0.7057942388809624,llm_mistral
htd,htd,0.07776158601680871,0.41509861058649145,llm_mistral
alpha,mean_focal,0.2616360168401823,0.005327320772176296,sentence_roberta
alpha,mean_focal_rank,-0.03773180304615863,0.6928599562926744,sentence_roberta
alpha,min_focal,0.25255454764212326,0.007220524681489548,sentence_roberta
alpha,min_focal_rank,-0.07989409764295496,0.402382419863744,sentence_roberta
alpha,max_focal,0.24496698886796953,0.009235988167243667,sentence_roberta
alpha,max_focal_rank,-0.03223829006314541,0.7357865614725013,sentence_roberta
alpha,median_focal,0.259496617164901,0.005728290817372644,sentence_roberta
alpha,median_focal_rank,-0.001445222630421808,0.9879338752614762,sentence_roberta
alpha,htd,0.2178325753074533,0.021041390085259813,sentence_roberta
psa,mean_focal,0.3059871063514587,0.0010343890522163041,sentence_roberta
psa,mean_focal_rank,0.05664077237201269,0.5530597399510435,sentence_roberta
psa,min_focal,0.3213996373950251,0.0005495456096129588,sentence_roberta
psa,min_focal_rank,0.1830403187186934,0.053391780838607426,sentence_roberta
psa,max_focal,0.2595772346308774,0.005712707807115101,sentence_roberta
psa,max_focal_rank,-0.07341575213961299,0.4417259541100799,sentence_roberta
psa,median_focal,0.28464069650243073,0.002352141748322497,sentence_roberta
psa,median_focal_rank,0.015596732282540646,0.8703464027946046,sentence_roberta
psa,htd,0.4188632571739226,4.301069685936326e-06,sentence_roberta
csv,mean_focal,0.3029873255969019,0.0011653544122602953,sentence_roberta
csv,mean_focal_rank,0.05868185222376385,0.5388233238747107,sentence_roberta
csv,min_focal,0.31883667167294416,0.0006119260404620717,sentence_roberta
csv,min_focal_rank,0.18673474142650126,0.04867567082351057,sentence_roberta
csv,max_focal,0.2544157500191767,0.006789996853478866,sentence_roberta
csv,max_focal_rank,-0.0732601049459371,0.442697168948228,sentence_roberta
csv,median_focal,0.2825778773769926,0.0025382032047792176,sentence_roberta
csv,median_focal_rank,0.01742677887569355,0.8552903745432081,sentence_roberta
csv,htd,0.41726584301429787,4.717958751972761e-06,sentence_roberta
htc,mean_focal,0.532603021607501,1.4993662659522323e-09,sentence_roberta
htc,mean_focal_rank,0.10342686309360943,0.277832625769067,sentence_roberta
htc,min_focal,0.48662773901212486,5.324101302834556e-08,sentence_roberta
htc,min_focal_rank,0.19847298501731794,0.03592335109641592,sentence_roberta
htc,max_focal,0.4949666961780262,2.8958818300541262e-08,sentence_roberta
htc,max_focal_rank,-0.09610366496830929,0.31345873532988006,sentence_roberta
htc,median_focal,0.5230274067089805,3.296380044410917e-09,sentence_roberta
htc,median_focal_rank,0.07271146942215702,0.4461301594651396,sentence_roberta
htc,htd,0.356510302687986,0.00011422695960890625,sentence_roberta
htd,mean_focal,0.21526054747489526,0.022647022972720827,sentence_roberta
htd,mean_focal_rank,0.06363687993705015,0.5050338898151678,sentence_roberta
htd,min_focal,0.20213134401030283,0.03257585019926362,sentence_roberta
htd,min_focal_rank,0.10684290538972292,0.26218272219975675,sentence_roberta
htd,max_focal,0.1763916438776497,0.06282507680610926,sentence_roberta
htd,max_focal_rank,0.007969387534115538,0.9335372873657392,sentence_roberta
htd,median_focal,0.21489527119282922,0.022883358253875923,sentence_roberta
htd,median_focal_rank,0.03535124489305537,0.7113519105432349,sentence_roberta
htd,htd,0.4246291967643355,3.0678479001530536e-06,sentence_roberta
alpha,mean_focal,0.2557535909175873,0.006494743866034679,sentence_t5
alpha,mean_focal_rank,0.02670281479462539,0.7798798760154902,sentence_t5
alpha,min_focal,0.23899260182166726,0.011155999666192606,sentence_t5
alpha,min_focal_rank,0.08918053946189111,0.3497496363184083,sentence_t5
alpha,max_focal,0.264145698059059,0.004888961595544465,sentence_t5
alpha,max_focal_rank,-0.021366366978529883,0.8230614235434237,sentence_t5
alpha,median_focal,0.23725593107432313,0.011776029776157469,sentence_t5
alpha,median_focal_rank,-0.02999807938088308,0.7535369960191921,sentence_t5
alpha,htd,0.18274835118488614,0.05378001144464691,sentence_t5
psa,mean_focal,0.34418064977637625,0.0002025646883184061,sentence_t5
psa,mean_focal_rank,0.04973748677813805,0.602513406985445,sentence_t5
psa,min_focal,0.3513987562708054,0.00014526226611553586,sentence_t5
psa,min_focal_rank,0.21047714769419543,0.025913395528734506,sentence_t5
psa,max_focal,0.27162498160140564,0.003767080997629476,sentence_t5
psa,max_focal_rank,-0.07026402549383567,0.46162540920555895,sentence_t5
psa,median_focal,0.35698548198077507,0.00011167981049824588,sentence_t5
psa,median_focal_rank,-0.014198819481650693,0.8818788149799557,sentence_t5
psa,htd,0.4958146988102768,2.7195035947662874e-08,sentence_t5
csv,mean_focal,0.34416484615682635,0.00020271043927400396,sentence_t5
csv,mean_focal_rank,0.05415858267616169,0.5706142509185637,sentence_t5
csv,min_focal,0.35154451676172804,0.00014427818924501044,sentence_t5
csv,min_focal_rank,0.21337474126810427,0.023889987796996127,sentence_t5
csv,max_focal,0.2695960824483787,0.004045987453394985,sentence_t5
csv,max_focal_rank,-0.06634553892135334,0.48703985691073615,sentence_t5
csv,median_focal,0.3578716143831536,0.00010707037809619621,sentence_t5
csv,median_focal_rank,-0.010203937178672934,0.9149638076627984,sentence_t5
csv,htd,0.49386652053901675,3.141069035375868e-08,sentence_t5
htc,mean_focal,0.5649027066971258,8.697992143200324e-11,sentence_t5
htc,mean_focal_rank,0.049425501486075954,0.6047940641052931,sentence_t5
htc,min_focal,0.5486266092814924,3.7926158912594145e-10,sentence_t5
htc,min_focal_rank,0.2845070456946687,0.002363812824090604,sentence_t5
htc,max_focal,0.4611195742935317,3.110965516437032e-07,sentence_t5
htc,max_focal_rank,-0.08269047733914445,0.3860614396293367,sentence_t5
htc,median_focal,0.5792832545424649,2.2117486687941995e-11,sentence_t5
htc,median_focal_rank,-0.005804813485033283,0.951563326952893,sentence_t5
htc,htd,0.463503803735125,2.653666927427531e-07,sentence_t5
htd,mean_focal,0.25177803454202796,0.007407174007382951,sentence_t5
htd,mean_focal_rank,0.06494461741176934,0.4963035039875883,sentence_t5
htd,min_focal,0.2500700079474939,0.007832820059347144,sentence_t5
htd,min_focal_rank,0.20614516122885318,0.02921010922637645,sentence_t5
htd,max_focal,0.2025393726862056,0.032219380082054334,sentence_t5
htd,max_focal_rank,-0.0030431956622200967,0.9745957212596428,sentence_t5
htd,median_focal,0.26337324253002803,0.00502032529136629,sentence_t5
htd,median_focal_rank,-0.014974599092412236,0.8754756284266101,sentence_t5
htd,htd,0.462605039725068,2.81797229820317e-07,sentence_t5
alpha,mean_focal,-0.1027723293297755,0.2809013975701351,task_nli_deberta_contradiction
alpha,mean_focal_rank,-0.20988043999138362,0.026347749310682216,task_nli_deberta_contradiction
alpha,min_focal,-0.09223731822285902,0.3334135470681582,task_nli_deberta_contradiction
alpha,min_focal_rank,-0.07532957609020297,0.429882756273975,task_nli_deberta_contradiction
alpha,max_focal,-0.11296198316659095,0.23567528463361623,task_nli_deberta_contradiction
alpha,max_focal_rank,-0.20188638522294927,0.03279145213752507,task_nli_deberta_contradiction
alpha,median_focal,-0.08898994450858609,0.3507845396406368,task_nli_deberta_contradiction
alpha,median_focal_rank,-0.20034994635572315,0.034171418585139154,task_nli_deberta_contradiction
alpha,htd,-0.19484964444059938,0.03951937051345782,task_nli_deberta_contradiction
psa,mean_focal,-0.14813957983951537,0.11904658725746817,task_nli_deberta_contradiction
psa,mean_focal_rank,-0.16360382459786663,0.08477464627714552,task_nli_deberta_contradiction
psa,min_focal,-0.0733856190647639,0.44191388594294734,task_nli_deberta_contradiction
psa,min_focal_rank,-0.09741438199151276,0.3068736696207761,task_nli_deberta_contradiction
psa,max_focal,-0.1994489822733681,0.035003165530251554,task_nli_deberta_contradiction
psa,max_focal_rank,-0.1912859796575319,0.04334535622873533,task_nli_deberta_contradiction
psa,median_focal,-0.11782127325488262,0.21600197977321478,task_nli_deberta_contradiction
psa,median_focal_rank,-0.13041294823854646,0.17051886141968273,task_nli_deberta_contradiction
psa,htd,-0.1510332226973865,0.11192796184168669,task_nli_deberta_contradiction
csv,mean_focal,-0.14631241584684715,0.12371870994551772,task_nli_deberta_contradiction
csv,mean_focal_rank,-0.16319813788585602,0.08556018343972392,task_nli_deberta_contradiction
csv,min_focal,-0.07119056634623963,0.45572470109504826,task_nli_deberta_contradiction
csv,min_focal_rank,-0.09812208558772166,0.3033560038912067,task_nli_deberta_contradiction
csv,max_focal,-0.19813698574089325,0.03624480754572854,task_nli_deberta_contradiction
csv,max_focal_rank,-0.18794928687226176,0.04720271944480672,task_nli_deberta_contradiction
csv,median_focal,-0.11590514519132353,0.22361553135054743,task_nli_deberta_contradiction
csv,median_focal_rank,-0.1307056533247113,0.16955308030849114,task_nli_deberta_contradiction
csv,htd,-0.15245969413243404,0.10854281756100029,task_nli_deberta_contradiction
htc,mean_focal,-0.451477258596065,5.846027615187136e-07,task_nli_deberta_contradiction
htc,mean_focal_rank,-0.2662534203857041,0.004545985310634205,task_nli_deberta_contradiction
htc,min_focal,-0.17965531730237724,0.05803733714866709,task_nli_deberta_contradiction
htc,min_focal_rank,-0.13367670124388698,0.15997802561393928,task_nli_deberta_contradiction
htc,max_focal,-0.5067492903802926,1.1908459707896245e-08,task_nli_deberta_contradiction
htc,max_focal_rank,-0.23714276530794998,0.011817458775802458,task_nli_deberta_contradiction
htc,median_focal,-0.43890894764928656,1.2929222713373183e-06,task_nli_deberta_contradiction
htc,median_focal_rank,-0.239850140414497,0.010860526066240458,task_nli_deberta_contradiction
htc,htd,-0.32242272227601165,0.0005263190354975249,task_nli_deberta_contradiction
htd,mean_focal,-0.14959908675264755,0.11541352535796236,task_nli_deberta_contradiction
htd,mean_focal_rank,-0.20806197919472144,0.027709898673543683,task_nli_deberta_contradiction
htd,min_focal,-0.06173060154952731,0.5179016106330872,task_nli_deberta_contradiction
htd,min_focal_rank,-0.1961146028144528,0.0382311492974868,task_nli_deberta_contradiction
htd,max_focal,-0.17513725857763754,0.06474886783663902,task_nli_deberta_contradiction
htd,max_focal_rank,-0.15939855284486132,0.0932022212701854,task_nli_deberta_contradiction
htd,median_focal,-0.13454604514594462,0.15725406747522525,task_nli_deberta_contradiction
htd,median_focal_rank,-0.15420899396273152,0.10450124646151755,task_nli_deberta_contradiction
htd,htd,-0.20990691824619886,0.02632834461104811,task_nli_deberta_contradiction
alpha,mean_focal,0.221627076067431,0.018851609833537394,task_nli_deberta_entailment
alpha,mean_focal_rank,-0.03146808457665019,0.7418741876893207,task_nli_deberta_entailment
alpha,min_focal,0.18533518414101033,0.050419991211763666,task_nli_deberta_entailment
alpha,min_focal_rank,0.024475272194147503,0.7978315543718452,task_nli_deberta_entailment
alpha,max_focal,0.2055265015776464,0.029708788842473056,task_nli_deberta_entailment
alpha,max_focal_rank,-0.04209380151707648,0.6594470282937946,task_nli_deberta_entailment
alpha,median_focal,0.2203234448974175,0.019580660635707802,task_nli_deberta_entailment
alpha,median_focal_rank,-0.06826726817257767,0.47448372758326096,task_nli_deberta_entailment
alpha,htd,0.1884469957836596,0.04660989323847528,task_nli_deberta_entailment
psa,mean_focal,0.24545296564693478,0.00909343402487075,task_nli_deberta_entailment
psa,mean_focal_rank,0.029635997300552157,0.75641835163115,task_nli_deberta_entailment
psa,min_focal,0.19932800571794837,0.03511613544435202,task_nli_deberta_entailment
psa,min_focal_rank,0.09074581043804905,0.3413228685173719,task_nli_deberta_entailment
psa,max_focal,0.22375556072198316,0.017711567849221063,task_nli_deberta_entailment
psa,max_focal_rank,-0.002009127045355802,0.9832264406298328,task_nli_deberta_entailment
psa,median_focal,0.24047299072922806,0.010650239344796274,task_nli_deberta_entailment
psa,median_focal_rank,-0.0062235490756235405,0.948074008241125,task_nli_deberta_entailment
psa,htd,0.2716802121335902,0.003759735692773252,task_nli_deberta_entailment
csv,mean_focal,0.24517560150270207,0.009174555533347829,task_nli_deberta_entailment
csv,mean_focal_rank,0.028422243821527367,0.766101269260582,task_nli_deberta_entailment
csv,min_focal,0.19870720592320507,0.035700688903800674,task_nli_deberta_entailment
csv,min_focal_rank,0.08826768127477622,0.35472367723928705,task_nli_deberta_entailment
csv,max_focal,0.2235445036591848,0.017821886011970347,task_nli_deberta_entailment
csv,max_focal_rank,-0.0012425087206480237,0.989626226489554,task_nli_deberta_entailment
csv,median_focal,0.239959752910549,0.010823256895915342,task_nli_deberta_entailment
csv,median_focal_rank,-0.007131785985510539,0.9405091437206115,task_nli_deberta_entailment
csv,htd,0.27126316866452926,0.0038155187510281988,task_nli_deberta_entailment
htc,mean_focal,0.39141621572235813,1.9772955148652848e-05,task_nli_deberta_entailment
htc,mean_focal_rank,0.20593441430387355,0.029379181036856206,task_nli_deberta_entailment
htc,min_focal,0.31465445974830586,0.0007278090818829721,task_nli_deberta_entailment
htc,min_focal_rank,0.24794208385137118,0.008393242060088478,task_nli_deberta_entailment
htc,max_focal,0.37685579695589033,4.211082312364028e-05,task_nli_deberta_entailment
htc,max_focal_rank,0.021167906350787878,0.8246784390552998,task_nli_deberta_entailment
htc,median_focal,0.3761945388369067,4.354500204690299e-05,task_nli_deberta_entailment
htc,median_focal_rank,0.21012747160510828,0.026167183895637346,task_nli_deberta_entailment
htc,htd,0.35475031961157316,0.00012413942046560756,task_nli_deberta_entailment
htd,mean_focal,0.17294743310611901,0.0682220261469518,task_nli_deberta_entailment
htd,mean_focal_rank,0.09460691330208076,0.321089782673953,task_nli_deberta_entailment
htd,min_focal,0.09553689189838796,0.31633440993691686,task_nli_deberta_entailment
htd,min_focal_rank,0.08040948199508358,0.3993441094597436,task_nli_deberta_entailment
htd,max_focal,0.19385121562004992,0.040561645191973965,task_nli_deberta_entailment
htd,max_focal_rank,0.030049595508783958,0.7531273178786059,task_nli_deberta_entailment
htd,median_focal,0.17489156609403564,0.06513123229609843,task_nli_deberta_entailment
htd,median_focal_rank,0.09264425913968799,0.33127599832095245,task_nli_deberta_entailment
htd,htd,0.22366304273956172,0.017759853531542608,task_nli_deberta_entailment
alpha,mean_focal,-0.19842866481232008,0.03596561525505663,task_nli_deberta_neutral
alpha,mean_focal_rank,0.029321880819746873,0.7589207196763791,task_nli_deberta_neutral
alpha,min_focal,-0.1881351120539253,0.04698065361602074,task_nli_deberta_neutral
alpha,min_focal_rank,-0.00849248423558916,0.9291857576376057,task_nli_deberta_neutral
alpha,max_focal,-0.15010793738271389,0.1141672912810251,task_nli_deberta_neutral
alpha,max_focal_rank,0.048510916344681805,0.6115017049267402,task_nli_deberta_neutral
alpha,median_focal,-0.1952463058658832,0.039111559828095735,task_nli_deberta_neutral
alpha,median_focal_rank,0.024623558245799405,0.7966331274994408,task_nli_deberta_neutral
alpha,htd,-0.09932993957666383,0.29741361479656436,task_nli_deberta_neutral
psa,mean_focal,-0.20311927610519523,0.03171842951425915,task_nli_deberta_neutral
psa,mean_focal_rank,-0.09244699064017733,0.33231110163197153,task_nli_deberta_neutral
psa,min_focal,-0.15145794122479267,0.11091159041265033,task_nli_deberta_neutral
psa,min_focal_rank,-0.06762033167044815,0.47869097004496,task_nli_deberta_neutral
psa,max_focal,-0.15484951950198977,0.10305121447953607,task_nli_deberta_neutral
psa,max_focal_rank,-0.14293744055236696,0.13271818874262525,task_nli_deberta_neutral
psa,median_focal,-0.21501700666631346,0.022804361212547128,task_nli_deberta_neutral
psa,median_focal_rank,-0.025745632197613624,0.7875801976245796,task_nli_deberta_neutral
psa,htd,-0.21461893768174212,0.023063548224974403,task_nli_deberta_neutral
csv,mean_focal,-0.2036945772009081,0.03122797948881343,task_nli_deberta_neutral
csv,mean_focal_rank,-0.09223312147166399,0.33343563707728147,task_nli_deberta_neutral
csv,min_focal,-0.1515760657375853,0.11063019410857454,task_nli_deberta_neutral
csv,min_focal_rank,-0.06600476542420541,0.48928472141429985,task_nli_deberta_neutral
csv,max_focal,-0.15501941024615923,0.10266927311594255,task_nli_deberta_neutral
csv,max_focal_rank,-0.14279949289775884,0.13309639158490352,task_nli_deberta_neutral
csv,median_focal,-0.21540809271644037,0.022552155474064868,task_nli_deberta_neutral
csv,median_focal_rank,-0.02566383099648964,0.7882392326264211,task_nli_deberta_neutral
csv,htd,-0.2133776123944699,0.023888051910584737,task_nli_deberta_neutral
htc,mean_focal,-0.2195353184021836,0.020033095368832927,task_nli_deberta_neutral
htc,mean_focal_rank,-0.15114620020520655,0.11165689664789474,task_nli_deberta_neutral
htc,min_focal,-0.1585578674291393,0.09496395957036197,task_nli_deberta_neutral
htc,min_focal_rank,-0.09549184955373063,0.31656367446866246,task_nli_deberta_neutral
htc,max_focal,-0.2252056028464114,0.01696947665609653,task_nli_deberta_neutral
htc,max_focal_rank,-0.20205231257925782,0.032645278956909156,task_nli_deberta_neutral
htc,median_focal,-0.20039726096678273,0.034128203353099754,task_nli_deberta_neutral
htc,median_focal_rank,-0.07630135697921582,0.42393946614785705,task_nli_deberta_neutral
htc,htd,-0.21139192186130323,0.025259377260065267,task_nli_deberta_neutral
htd,mean_focal,-0.12119189945889788,0.20305938551742167,task_nli_deberta_neutral
htd,mean_focal_rank,-0.06829341271910697,0.4743141231292311,task_nli_deberta_neutral
htd,min_focal,-0.11866503176025808,0.21270843907465561,task_nli_deberta_neutral
htd,min_focal_rank,-0.012352609997869114,0.8971470975540148,task_nli_deberta_neutral
htd,max_focal,-0.07401528811397487,0.43799620419451013,task_nli_deberta_neutral
htd,max_focal_rank,-0.10851123786508146,0.25476218873837364,task_nli_deberta_neutral
htd,median_focal,-0.12694254164368018,0.18228088449269964,task_nli_deberta_neutral
htd,median_focal_rank,-0.02275901428283483,0.8117356297625167,task_nli_deberta_neutral
htd,htd,-0.12963502129811472,0.17310538237190354,task_nli_deberta_neutral
alpha,mean_focal,0.25762104328732643,0.006101664695854872,task_sts_cross_encoder
alpha,mean_focal_rank,-0.008687996721894867,0.9275598600855163,task_sts_cross_encoder
alpha,min_focal,0.16682524652830483,0.07873933255217007,task_sts_cross_encoder
alpha,min_focal_rank,-0.05393118793422335,0.5722354263753116,task_sts_cross_encoder
alpha,max_focal,0.2644367644218337,0.004840263970387968,task_sts_cross_encoder
alpha,max_focal_rank,-0.046769728380380335,0.6243605983717724,task_sts_cross_encoder
alpha,median_focal,0.2279804310744527,0.015624162310492448,task_sts_cross_encoder
alpha,median_focal_rank,0.007260654893653767,0.9394361850358425,task_sts_cross_encoder
alpha,htd,0.25014501947539525,0.00781368273056063,task_sts_cross_encoder
psa,mean_focal,0.363164774221947,8.30237067422976e-05,task_sts_cross_encoder
psa,mean_focal_rank,-0.008423252506989908,0.9297615645131682,task_sts_cross_encoder
psa,min_focal,0.24916810300790873,0.008066181953438098,task_sts_cross_encoder
