validity_metric,nlp_metric,r,p,model
htc,mean_focal_rank,0.13580247817118812,0.15337869501923707,llm_gemini
htc,min_focal,0.3108831098145328,0.0008492010310098873,llm_gemini
htc,min_focal_rank,0.3542118167720887,0.00012732853744976287,llm_gemini
htc,max_focal,0.19310600142303336,0.04135447988449171,llm_gemini
htc,max_focal_rank,-0.05230420920743995,0.5838972051517709,llm_gemini
htc,median_focal,0.2186021943191116,0.02058037654559052,llm_gemini
htc,median_focal_rank,0.0746588552867084,0.43401248863923003,llm_gemini
htc,htd,0.16037306041387922,0.09119252688116775,llm_gemini
htd,mean_focal,0.24142565208598654,0.010335509037420644,llm_gemini
htd,mean_focal_rank,-0.08893897145418422,0.35106164021607733,llm_gemini
htd,min_focal,0.1935316921132361,0.04090001656576172,llm_gemini
htd,min_focal_rank,0.1918009614195611,0.04277409160803191,llm_gemini
htd,max_focal,0.1516193318252958,0.1105272648531197,llm_gemini
htd,max_focal_rank,-0.18848100588186312,0.04656961007176386,llm_gemini
htd,median_focal,0.21740569709501778,0.021300902374431146,llm_gemini
htd,median_focal_rank,-0.13302238093790572,0.16205133524482893,llm_gemini
htd,htd,0.5867444247009694,1.0583290368508942e-11,llm_gemini
alpha,mean_focal,-0.0653359749280636,0.49370634404341346,llm_mistral
alpha,mean_focal_rank,-0.09183509647911303,0.33553491297924176,llm_mistral
alpha,min_focal,-0.10362062880488629,0.2769284936861099,llm_mistral
alpha,min_focal_rank,-0.1503738820861577,0.1135201324311342,llm_mistral
alpha,max_focal,,,llm_mistral
alpha,max_focal_rank,-0.03738318726100995,0.6955570276370068,llm_mistral
alpha,median_focal,-0.018893598551672074,0.8432597958938077,llm_mistral
alpha,median_focal_rank,-0.1465478048832522,0.12310901025142634,llm_mistral
alpha,htd,-0.1638079333743173,0.0843816088387432,llm_mistral
psa,mean_focal,-0.09879669514207431,0.30002753802840926,llm_mistral
psa,mean_focal_rank,9.099914776569684e-05,0.9992402221206956,llm_mistral
psa,min_focal,-0.11684747230667401,0.2198479566463947,llm_mistral
psa,min_focal_rank,0.07042656471402378,0.460587238827706,llm_mistral
psa,max_focal,,,llm_mistral
psa,max_focal_rank,0.030130860824562733,0.7524812009533931,llm_mistral
psa,median_focal,-0.013769168948287305,0.8854284023434426,llm_mistral
psa,median_focal_rank,-0.07476217480358983,0.4333748648845638,llm_mistral
psa,htd,-0.05228552345936116,0.5840317716205619,llm_mistral
csv,mean_focal,-0.09796371306050469,0.3041408951277368,llm_mistral
csv,mean_focal_rank,-0.0019679501953439316,0.9835701645578412,llm_mistral
csv,min_focal,-0.11656506234326636,0.2209723311985244,llm_mistral
csv,min_focal_rank,0.07286203920315582,0.44518650979873037,llm_mistral
csv,max_focal,,,llm_mistral
csv,max_focal_rank,0.027154433201438552,0.7762540386801551,llm_mistral
csv,median_focal,-0.013394108681231098,0.8885288457996438,llm_mistral
csv,median_focal_rank,-0.07685798774095326,0.42055664464434395,llm_mistral
csv,htd,-0.05195840984403892,0.5863898019583922,llm_mistral
htc,mean_focal,0.10013339480132302,0.29350357470163646,llm_mistral
htc,mean_focal_rank,-0.046835790656806944,0.623870621912685,llm_mistral
htc,min_focal,0.1740413513688063,0.06646859697236694,llm_mistral
htc,min_focal_rank,0.01703952992194916,0.8584721793664511,llm_mistral
htc,max_focal,,,llm_mistral
htc,max_focal_rank,-0.09199269455015296,0.33470270262162394,llm_mistral
htc,median_focal,0.08267234297343815,0.3861659787847391,llm_mistral
htc,median_focal_rank,-0.061985014499230454,0.5161746584417789,llm_mistral
htc,htd,-0.0492660338842596,0.6059612678655351,llm_mistral
htd,mean_focal,-0.05889492499599837,0.537347667026925,llm_mistral
htd,mean_focal_rank,0.11031880944304315,0.24688638794417322,llm_mistral
htd,min_focal,-0.03655049518888198,0.7020145006866316,llm_mistral
htd,min_focal_rank,0.08950910760473521,0.3479700507446184,llm_mistral
htd,max_focal,,,llm_mistral
htd,max_focal_rank,0.10574061566549019,0.2671655903707687,llm_mistral
htd,median_focal,-0.03384640431342425,0.7231292019887929,llm_mistral
htd,median_focal_rank,0.03606437000597633,0.7057942388809639,llm_mistral
htd,htd,0.07776158601680865,0.41509861058649045,llm_mistral
alpha,mean_focal,0.26163601684018234,0.0053273207721762795,sentence_roberta
alpha,mean_focal_rank,-0.03773180304615861,0.6928599562926745,sentence_roberta
alpha,min_focal,0.25255454764212326,0.007220524681489551,sentence_roberta
alpha,min_focal_rank,-0.07989409764295498,0.40238241986374557,sentence_roberta
alpha,max_focal,0.2449669888679696,0.009235988167243721,sentence_roberta
alpha,max_focal_rank,-0.032238290063145464,0.7357865614725029,sentence_roberta
alpha,median_focal,0.2594966171649011,0.005728290817372595,sentence_roberta
alpha,median_focal_rank,-0.001445222630421794,0.987933875261476,sentence_roberta
alpha,htd,0.21783257530745337,0.02104139008525971,sentence_roberta
psa,mean_focal,0.30598710635145876,0.0010343890522162941,sentence_roberta
psa,mean_focal_rank,0.056640772372012704,0.5530597399510435,sentence_roberta
psa,min_focal,0.32139963739502514,0.0005495456096129555,sentence_roberta
psa,min_focal_rank,0.18304031871869336,0.05339178083860764,sentence_roberta
psa,max_focal,0.25957723463087745,0.005712707807114984,sentence_roberta
psa,max_focal_rank,-0.07341575213961302,0.4417259541100822,sentence_roberta
psa,median_focal,0.28464069650243085,0.0023521417483224906,sentence_roberta
psa,median_focal_rank,0.015596732282540646,0.8703464027946024,sentence_roberta
psa,htd,0.4188632571739226,4.301069685936286e-06,sentence_roberta
csv,mean_focal,0.3029873255969019,0.0011653544122602866,sentence_roberta
csv,mean_focal_rank,0.058681852223763875,0.5388233238747057,sentence_roberta
csv,min_focal,0.31883667167294416,0.0006119260404620806,sentence_roberta
csv,min_focal_rank,0.18673474142650126,0.04867567082351076,sentence_roberta
csv,max_focal,0.2544157500191767,0.00678999685347887,sentence_roberta
csv,max_focal_rank,-0.0732601049459371,0.44269716894822725,sentence_roberta
csv,median_focal,0.2825778773769926,0.0025382032047792484,sentence_roberta
csv,median_focal_rank,0.017426778875693542,0.8552903745432103,sentence_roberta
csv,htd,0.4172658430142979,4.717958751972745e-06,sentence_roberta
htc,mean_focal,0.532603021607501,1.4993662659522402e-09,sentence_roberta
htc,mean_focal_rank,0.10342686309360946,0.27783262576906853,sentence_roberta
htc,min_focal,0.4866277390121249,5.3241013028344496e-08,sentence_roberta
htc,min_focal_rank,0.19847298501731792,0.035923351096416097,sentence_roberta
htc,max_focal,0.49496669617802636,2.895881830054085e-08,sentence_roberta
htc,max_focal_rank,-0.09610366496830934,0.3134587353298809,sentence_roberta
htc,median_focal,0.5230274067089805,3.2963800444109058e-09,sentence_roberta
htc,median_focal_rank,0.072711469422157,0.44613015946513823,sentence_roberta
htc,htd,0.356510302687986,0.00011422695960890608,sentence_roberta
htd,mean_focal,0.21526054747489526,0.022647022972720955,sentence_roberta
htd,mean_focal_rank,0.06363687993705014,0.50503388981517,sentence_roberta
htd,min_focal,0.2021313440103028,0.0325758501992638,sentence_roberta
htd,min_focal_rank,0.10684290538972287,0.26218272219975636,sentence_roberta
htd,max_focal,0.1763916438776497,0.06282507680610971,sentence_roberta
htd,max_focal_rank,0.007969387534115538,0.9335372873657396,sentence_roberta
htd,median_focal,0.2148952711928292,0.02288335825387589,sentence_roberta
htd,median_focal_rank,0.03535124489305534,0.7113519105432398,sentence_roberta
htd,htd,0.42462919676433547,3.067847900153055e-06,sentence_roberta
alpha,mean_focal,0.2557535909175874,0.006494743866034646,sentence_t5
alpha,mean_focal_rank,0.02670281479462539,0.7798798760154905,sentence_t5
alpha,min_focal,0.23899260182166732,0.01115599966619255,sentence_t5
alpha,min_focal_rank,0.08918053946189111,0.34974963631840966,sentence_t5
alpha,max_focal,0.2641456980590591,0.004888961595544429,sentence_t5
alpha,max_focal_rank,-0.021366366978529866,0.823061423543426,sentence_t5
alpha,median_focal,0.2372559310743232,0.011776029776157451,sentence_t5
alpha,median_focal_rank,-0.029998079380883093,0.7535369960191859,sentence_t5
alpha,htd,0.1827483511848862,0.05378001144464651,sentence_t5
psa,mean_focal,0.3441806497763764,0.0002025646883184059,sentence_t5
psa,mean_focal_rank,0.04973748677813808,0.6025134069854448,sentence_t5
psa,min_focal,0.3513987562708055,0.00014526226611553462,sentence_t5
psa,min_focal_rank,0.21047714769419543,0.025913395528734468,sentence_t5
psa,max_focal,0.2716249816014057,0.0037670809976294317,sentence_t5
psa,max_focal_rank,-0.07026402549383567,0.4616254092055591,sentence_t5
psa,median_focal,0.3569854819807752,0.00011167981049824446,sentence_t5
psa,median_focal_rank,-0.014198819481650707,0.8818788149799501,sentence_t5
psa,htd,0.49581469881027695,2.7195035947662398e-08,sentence_t5
csv,mean_focal,0.3441648461568264,0.0002027104392740009,sentence_t5
csv,mean_focal_rank,0.05415858267616171,0.570614250918562,sentence_t5
csv,min_focal,0.35154451676172804,0.00014427818924500955,sentence_t5
csv,min_focal_rank,0.21337474126810424,0.02388998779699624,sentence_t5
csv,max_focal,0.2695960824483787,0.004045987453395005,sentence_t5
csv,max_focal_rank,-0.06634553892135328,0.48703985691074003,sentence_t5
csv,median_focal,0.3578716143831536,0.00010707037809619676,sentence_t5
csv,median_focal_rank,-0.010203937178672899,0.9149638076627976,sentence_t5
csv,htd,0.49386652053901686,3.141069035375831e-08,sentence_t5
htc,mean_focal,0.564902706697126,8.69799214320005e-11,sentence_t5
htc,mean_focal_rank,0.04942550148607597,0.6047940641052932,sentence_t5
htc,min_focal,0.5486266092814924,3.792615891259424e-10,sentence_t5
htc,min_focal_rank,0.28450704569466867,0.002363812824090645,sentence_t5
htc,max_focal,0.4611195742935317,3.110965516437099e-07,sentence_t5
htc,max_focal_rank,-0.08269047733914447,0.3860614396293371,sentence_t5
htc,median_focal,0.579283254542465,2.2117486687941368e-11,sentence_t5
htc,median_focal_rank,-0.0058048134850332556,0.9515633269528918,sentence_t5
htc,htd,0.4635038037351251,2.653666927427462e-07,sentence_t5
htd,mean_focal,0.25177803454202796,0.007407174007382992,sentence_t5
htd,mean_focal_rank,0.06494461741176932,0.49630350398758827,sentence_t5
htd,min_focal,0.2500700079474939,0.007832820059347118,sentence_t5
htd,min_focal_rank,0.20614516122885307,0.029210109226376617,sentence_t5
htd,max_focal,0.20253937268620553,0.03221938008205463,sentence_t5
htd,max_focal_rank,-0.003043195662220062,0.9745957212596437,sentence_t5
htd,median_focal,0.26337324253002803,0.0050203252913662965,sentence_t5
htd,median_focal_rank,-0.01497459909241226,0.8754756284266153,sentence_t5
htd,htd,0.46260503972506795,2.8179722982031843e-07,sentence_t5
alpha,mean_focal,-0.1027723293297755,0.28090139757013277,task_nli_deberta_contradiction
alpha,mean_focal_rank,-0.20988043999138373,0.02634774931068221,task_nli_deberta_contradiction
alpha,min_focal,-0.09223731822285905,0.3334135470681554,task_nli_deberta_contradiction
alpha,min_focal_rank,-0.07532957609020302,0.42988275627397343,task_nli_deberta_contradiction
alpha,max_focal,-0.11296198316659095,0.2356752846336148,task_nli_deberta_contradiction
alpha,max_focal_rank,-0.20188638522294935,0.03279145213752518,task_nli_deberta_contradiction
alpha,median_focal,-0.0889899445085861,0.350784539640633,task_nli_deberta_contradiction
alpha,median_focal_rank,-0.2003499463557232,0.034171418585139404,task_nli_deberta_contradiction
alpha,htd,-0.19484964444059943,0.03951937051345809,task_nli_deberta_contradiction
psa,mean_focal,-0.14813957983951537,0.11904658725746864,task_nli_deberta_contradiction
psa,mean_focal_rank,-0.1636038245978667,0.08477464627714501,task_nli_deberta_contradiction
psa,min_focal,-0.07338561906476394,0.4419138859429448,task_nli_deberta_contradiction
psa,min_focal_rank,-0.09741438199151277,0.30687366962077595,task_nli_deberta_contradiction
psa,max_focal,-0.1994489822733681,0.03500316553025193,task_nli_deberta_contradiction
psa,max_focal_rank,-0.19128597965753194,0.04334535622873535,task_nli_deberta_contradiction
psa,median_focal,-0.11782127325488263,0.21600197977321292,task_nli_deberta_contradiction
psa,median_focal_rank,-0.1304129482385465,0.17051886141968242,task_nli_deberta_contradiction
psa,htd,-0.15103322269738656,0.11192796184168662,task_nli_deberta_contradiction
csv,mean_focal,-0.14631241584684718,0.12371870994551709,task_nli_deberta_contradiction
csv,mean_focal_rank,-0.16319813788585605,0.08556018343972388,task_nli_deberta_contradiction
csv,min_focal,-0.07119056634623964,0.4557247010950491,task_nli_deberta_contradiction
csv,min_focal_rank,-0.09812208558772165,0.3033560038912057,task_nli_deberta_contradiction
csv,max_focal,-0.19813698574089328,0.03624480754572846,task_nli_deberta_contradiction
csv,max_focal_rank,-0.1879492868722618,0.047202719444806585,task_nli_deberta_contradiction
csv,median_focal,-0.11590514519132356,0.2236155313505462,task_nli_deberta_contradiction
csv,median_focal_rank,-0.1307056533247113,0.16955308030849123,task_nli_deberta_contradiction
csv,htd,-0.15245969413243404,0.10854281756099995,task_nli_deberta_contradiction
htc,mean_focal,-0.451477258596065,5.846027615187209e-07,task_nli_deberta_contradiction
htc,mean_focal_rank,-0.2662534203857041,0.004545985310634237,task_nli_deberta_contradiction
htc,min_focal,-0.1796553173023773,0.058037337148666775,task_nli_deberta_contradiction
htc,min_focal_rank,-0.13367670124388698,0.15997802561393923,task_nli_deberta_contradiction
htc,max_focal,-0.5067492903802926,1.1908459707896245e-08,task_nli_deberta_contradiction
htc,max_focal_rank,-0.2371427653079501,0.011817458775802318,task_nli_deberta_contradiction
htc,median_focal,-0.4389089476492866,1.292922271337298e-06,task_nli_deberta_contradiction
htc,median_focal_rank,-0.239850140414497,0.010860526066240404,task_nli_deberta_contradiction
htc,htd,-0.32242272227601165,0.0005263190354975317,task_nli_deberta_contradiction
htd,mean_focal,-0.14959908675264752,0.11541352535796232,task_nli_deberta_contradiction
htd,mean_focal_rank,-0.2080619791947215,0.02770989867354344,task_nli_deberta_contradiction
htd,min_focal,-0.06173060154952729,0.517901610633088,task_nli_deberta_contradiction
htd,min_focal_rank,-0.19611460281445275,0.03823114929748674,task_nli_deberta_contradiction
htd,max_focal,-0.1751372585776375,0.06474886783663916,task_nli_deberta_contradiction
htd,max_focal_rank,-0.15939855284486132,0.0932022212701855,task_nli_deberta_contradiction
htd,median_focal,-0.1345460451459446,0.15725406747522488,task_nli_deberta_contradiction
htd,median_focal_rank,-0.1542089939627315,0.10450124646151741,task_nli_deberta_contradiction
htd,htd,-0.20990691824619884,0.026328344611048,task_nli_deberta_contradiction
alpha,mean_focal,0.2216270760674311,0.018851609833537654,task_nli_deberta_entailment
alpha,mean_focal_rank,-0.03146808457665022,0.7418741876893243,task_nli_deberta_entailment
alpha,min_focal,0.18533518414101036,0.05041999121176369,task_nli_deberta_entailment
alpha,min_focal_rank,0.024475272194147468,0.7978315543718416,task_nli_deberta_entailment
alpha,max_focal,0.20552650157764643,0.02970878884247301,task_nli_deberta_entailment
alpha,max_focal_rank,-0.04209380151707648,0.6594470282937932,task_nli_deberta_entailment
alpha,median_focal,0.22032344489741756,0.019580660635707844,task_nli_deberta_entailment
alpha,median_focal_rank,-0.06826726817257764,0.4744837275832597,task_nli_deberta_entailment
alpha,htd,0.18844699578365964,0.046609893238475454,task_nli_deberta_entailment
psa,mean_focal,0.24545296564693486,0.009093434024870738,task_nli_deberta_entailment
psa,mean_focal_rank,0.029635997300552146,0.7564183516311485,task_nli_deberta_entailment
psa,min_focal,0.1993280057179484,0.035116135444351944,task_nli_deberta_entailment
psa,min_focal_rank,0.09074581043804907,0.34132286851737514,task_nli_deberta_entailment
psa,max_focal,0.22375556072198327,0.017711567849221007,task_nli_deberta_entailment
psa,max_focal_rank,-0.0020091270453558643,0.9832264406298308,task_nli_deberta_entailment
psa,median_focal,0.24047299072922812,0.010650239344796182,task_nli_deberta_entailment
psa,median_focal_rank,-0.006223549075623544,0.9480740082411246,task_nli_deberta_entailment
psa,htd,0.2716802121335902,0.0037597356927732838,task_nli_deberta_entailment
csv,mean_focal,0.24517560150270212,0.00917455553334785,task_nli_deberta_entailment
csv,mean_focal_rank,0.028422243821527363,0.7661012692605794,task_nli_deberta_entailment
csv,min_focal,0.19870720592320507,0.035700688903800556,task_nli_deberta_entailment
csv,min_focal_rank,0.08826768127477622,0.3547236772392892,task_nli_deberta_entailment
csv,max_focal,0.22354450365918482,0.01782188601197027,task_nli_deberta_entailment
csv,max_focal_rank,-0.0012425087206479994,0.989626226489554,task_nli_deberta_entailment
csv,median_focal,0.23995975291054905,0.010823256895915402,task_nli_deberta_entailment
csv,median_focal_rank,-0.007131785985510546,0.9405091437206102,task_nli_deberta_entailment
csv,htd,0.2712631686645292,0.003815518751028214,task_nli_deberta_entailment
htc,mean_focal,0.3914162157223582,1.9772955148652814e-05,task_nli_deberta_entailment
htc,mean_focal_rank,0.2059344143038736,0.029379181036856498,task_nli_deberta_entailment
htc,min_focal,0.31465445974830586,0.0007278090818829694,task_nli_deberta_entailment
htc,min_focal_rank,0.24794208385137118,0.00839324206008857,task_nli_deberta_entailment
htc,max_focal,0.3768557969558904,4.211082312363939e-05,task_nli_deberta_entailment
htc,max_focal_rank,0.021167906350787885,0.824678439055296,task_nli_deberta_entailment
htc,median_focal,0.3761945388369068,4.354500204690321e-05,task_nli_deberta_entailment
htc,median_focal_rank,0.21012747160510828,0.026167183895637172,task_nli_deberta_entailment
htc,htd,0.3547503196115731,0.00012413942046560824,task_nli_deberta_entailment
htd,mean_focal,0.1729474331061191,0.06822202614695133,task_nli_deberta_entailment
htd,mean_focal_rank,0.09460691330208074,0.3210897826739542,task_nli_deberta_entailment
htd,min_focal,0.09553689189838793,0.3163344099369166,task_nli_deberta_entailment
htd,min_focal_rank,0.08040948199508355,0.3993441094597447,task_nli_deberta_entailment
htd,max_focal,0.19385121562004992,0.04056164519197408,task_nli_deberta_entailment
htd,max_focal_rank,0.03004959550878395,0.7531273178786064,task_nli_deberta_entailment
htd,median_focal,0.17489156609403564,0.06513123229609845,task_nli_deberta_entailment
htd,median_focal_rank,0.09264425913968796,0.3312759983209519,task_nli_deberta_entailment
htd,htd,0.22366304273956167,0.01775985353154268,task_nli_deberta_entailment
alpha,mean_focal,-0.19842866481232008,0.03596561525505651,task_nli_deberta_neutral
alpha,mean_focal_rank,0.029321880819746883,0.7589207196763732,task_nli_deberta_neutral
alpha,min_focal,-0.18813511205392536,0.04698065361602072,task_nli_deberta_neutral
alpha,min_focal_rank,-0.008492484235589154,0.9291857576376055,task_nli_deberta_neutral
alpha,max_focal,-0.15010793738271389,0.11416729128102482,task_nli_deberta_neutral
alpha,max_focal_rank,0.048510916344681784,0.6115017049267399,task_nli_deberta_neutral
alpha,median_focal,-0.1952463058658833,0.039111559828095575,task_nli_deberta_neutral
alpha,median_focal_rank,0.024623558245799412,0.7966331274994451,task_nli_deberta_neutral
alpha,htd,-0.09932993957666383,0.29741361479656314,task_nli_deberta_neutral
psa,mean_focal,-0.20311927610519523,0.031718429514258864,task_nli_deberta_neutral
psa,mean_focal_rank,-0.09244699064017736,0.33231110163197347,task_nli_deberta_neutral
psa,min_focal,-0.15145794122479272,0.11091159041264967,task_nli_deberta_neutral
psa,min_focal_rank,-0.06762033167044816,0.4786909700449622,task_nli_deberta_neutral
psa,max_focal,-0.15484951950198977,0.10305121447953619,task_nli_deberta_neutral
psa,max_focal_rank,-0.14293744055236696,0.13271818874262517,task_nli_deberta_neutral
psa,median_focal,-0.21501700666631351,0.022804361212547076,task_nli_deberta_neutral
psa,median_focal_rank,-0.025745632197613628,0.7875801976245786,task_nli_deberta_neutral
psa,htd,-0.21461893768174217,0.023063548224974393,task_nli_deberta_neutral
csv,mean_focal,-0.20369457720090806,0.03122797948881355,task_nli_deberta_neutral
csv,mean_focal_rank,-0.09223312147166399,0.3334356370772779,task_nli_deberta_neutral
csv,min_focal,-0.1515760657375853,0.11063019410857397,task_nli_deberta_neutral
csv,min_focal_rank,-0.0660047654242054,0.4892847214143028,task_nli_deberta_neutral
csv,max_focal,-0.15501941024615917,0.10266927311594308,task_nli_deberta_neutral
csv,max_focal_rank,-0.14279949289775884,0.13309639158490405,task_nli_deberta_neutral
csv,median_focal,-0.2154080927164404,0.022552155474064816,task_nli_deberta_neutral
csv,median_focal_rank,-0.025663830996489657,0.7882392326264198,task_nli_deberta_neutral
csv,htd,-0.2133776123944699,0.023888051910584702,task_nli_deberta_neutral
htc,mean_focal,-0.21953531840218357,0.020033095368833083,task_nli_deberta_neutral
htc,mean_focal_rank,-0.15114620020520653,0.11165689664789476,task_nli_deberta_neutral
htc,min_focal,-0.1585578674291393,0.09496395957036251,task_nli_deberta_neutral
htc,min_focal_rank,-0.09549184955373066,0.31656367446866207,task_nli_deberta_neutral
htc,max_focal,-0.22520560284641133,0.016969476656096535,task_nli_deberta_neutral
htc,max_focal_rank,-0.20205231257925782,0.03264527895690931,task_nli_deberta_neutral
htc,median_focal,-0.20039726096678273,0.03412820335309991,task_nli_deberta_neutral
htc,median_focal_rank,-0.07630135697921582,0.42393946614785977,task_nli_deberta_neutral
htc,htd,-0.21139192186130323,0.025259377260065344,task_nli_deberta_neutral
htd,mean_focal,-0.12119189945889788,0.203059385517421,task_nli_deberta_neutral
htd,mean_focal_rank,-0.06829341271910695,0.47431412312923055,task_nli_deberta_neutral
htd,min_focal,-0.11866503176025804,0.21270843907465717,task_nli_deberta_neutral
htd,min_focal_rank,-0.012352609997869128,0.8971470975540135,task_nli_deberta_neutral
htd,max_focal,-0.07401528811397484,0.4379962041945085,task_nli_deberta_neutral
htd,max_focal_rank,-0.10851123786508148,0.2547621887383749,task_nli_deberta_neutral
htd,median_focal,-0.12694254164368018,0.1822808844927,task_nli_deberta_neutral
htd,median_focal_rank,-0.022759014282834833,0.8117356297625129,task_nli_deberta_neutral
htd,htd,-0.1296350212981147,0.17310538237190404,task_nli_deberta_neutral
alpha,mean_focal,0.25762104328732643,0.006101664695854894,task_sts_cross_encoder
alpha,mean_focal_rank,-0.00868799672189488,0.927559860085516,task_sts_cross_encoder
alpha,min_focal,0.16682524652830483,0.07873933255216976,task_sts_cross_encoder
alpha,min_focal_rank,-0.05393118793422335,0.5722354263753116,task_sts_cross_encoder
alpha,max_focal,0.2644367644218337,0.004840263970387984,task_sts_cross_encoder
alpha,max_focal_rank,-0.046769728380380314,0.6243605983717737,task_sts_cross_encoder
alpha,median_focal,0.22798043107445282,0.01562416231049218,task_sts_cross_encoder
alpha,median_focal_rank,0.007260654893653719,0.9394361850358427,task_sts_cross_encoder
alpha,htd,0.2501450194753953,0.007813682730560661,task_sts_cross_encoder
psa,mean_focal,0.36316477422194704,8.302370674229723e-05,task_sts_cross_encoder
psa,mean_focal_rank,-0.008423252506989885,0.9297615645131689,task_sts_cross_encoder
psa,min_focal,0.24916810300790873,0.008066181953438086,task_sts_cross_encoder
psa,min_focal_rank,0.0017607807608946424,0.9852995566378359,task_sts_cross_encoder
psa,max_focal,0.2686693255330542,0.00417942832579369,task_sts_cross_encoder
psa,max_focal_rank,-0.07222541407268546,0.4491840157793094,task_sts_cross_encoder
psa,median_focal,0.3607670317947581,9.321413102703622e-05,task_sts_cross_encoder
psa,median_focal_rank,0.02959240853570671,0.7567654460082837,task_sts_cross_encoder
psa,htd,0.38760275538474864,2.4186155185004358e-05,task_sts_cross_encoder
csv,mean_focal,0.3617737908583897,8.880120497717047e-05,task_sts_cross_encoder
csv,mean_focal_rank,-0.006570855304341478,0.945180651710942,task_sts_cross_encoder
csv,min_focal,0.2484963874203412,0.00824395120355682,task_sts_cross_encoder
csv,min_focal_rank,0.000438452586945165,0.9963392462260175,task_sts_cross_encoder
csv,max_focal,0.26486411768490514,0.004769548694788291,task_sts_cross_encoder
csv,max_focal_rank,-0.07026668496113772,0.46160841229226557,task_sts_cross_encoder
csv,median_focal,0.36099997518639937,9.217527741287944e-05,task_sts_cross_encoder
csv,median_focal_rank,0.03230959408839619,0.7352238017340423,task_sts_cross_encoder
csv,htd,0.38644993853265736,2.5692400478002805e-05,task_sts_cross_encoder
htc,mean_focal,0.4079901630398516,7.998954365838871e-06,task_sts_cross_encoder
htc,mean_focal_rank,0.055203577869830905,0.5631920021415437,task_sts_cross_encoder
htc,min_focal,0.2108043216481984,0.02567784253921358,task_sts_cross_encoder
htc,min_focal_rank,0.11578338541540488,0.22410564900872718,task_sts_cross_encoder
htc,max_focal,0.4136418948447562,5.809573902821913e-06,task_sts_cross_encoder
htc,max_focal_rank,-0.10517836106076228,0.26973182384834643,task_sts_cross_encoder
htc,median_focal,0.3458196224167165,0.00018796540556198182,task_sts_cross_encoder
htc,median_focal_rank,0.06538859981105406,0.49335765844896484,task_sts_cross_encoder
htc,htd,0.39878682292305434,1.3300655566635262e-05,task_sts_cross_encoder
htd,mean_focal,0.28838812441222883,0.0020453606055085994,task_sts_cross_encoder
htd,mean_focal_rank,0.10599812260394728,0.2659958279768493,task_sts_cross_encoder
htd,min_focal,0.24247717193534019,0.009997624184881442,task_sts_cross_encoder
htd,min_focal_rank,0.04874255711555686,0.6097997610907837,task_sts_cross_encoder
htd,max_focal,0.15398425745289315,0.10501377885766115,task_sts_cross_encoder
htd,max_focal_rank,0.08353267736861869,0.38122520490854267,task_sts_cross_encoder
htd,median_focal,0.3024880876195214,0.0011885621621076628,task_sts_cross_encoder
htd,median_focal_rank,0.12247636524927392,0.1982768872883227,task_sts_cross_encoder
htd,htd,0.30230502084335176,0.0011971772521171564,task_sts_cross_encoder
alpha,mean_focal,-0.14315443667198838,0.1321249251664442,word_ft_cosine
alpha,mean_focal_rank,0.05820918455950392,0.5421039671875167,word_ft_cosine
alpha,min_focal,-0.1465839143075018,0.12301568548028552,word_ft_cosine
alpha,min_focal_rank,-0.039307251381681785,0.6807197304957713,word_ft_cosine
alpha,max_focal,-0.10511927890390932,0.27000245078187596,word_ft_cosine
alpha,max_focal_rank,0.1071417684412973,0.26084270349154665,word_ft_cosine
